Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
02-12-2004,RELIANCE,EQ,527.5,531.1,544,525.1,543.05,542,535.18,10424103,5.58E+14,,3929098,0.3769
03-12-2004,RELIANCE,EQ,542,520.25,547.9,520.25,544.25,543.7,542.01,7448219,4.04E+14,,2081372,0.2794
06-12-2004,RELIANCE,EQ,543.7,544,547,528.65,530.25,530.95,536.77,5374142,2.88E+14,,1227539,0.2284
07-12-2004,RELIANCE,EQ,530.95,535.1,535.1,511.5,519.4,517.05,520.53,7591960,3.95E+14,,1950224,0.2569
08-12-2004,RELIANCE,EQ,517.05,521,525,506.05,507.8,507.8,513.57,7427583,3.81E+14,,1701478,0.2291
09-12-2004,RELIANCE,EQ,507.8,508.1,515,500,512.8,512.2,509.12,6742416,3.43E+14,,1212530,0.1798
10-12-2004,RELIANCE,EQ,512.2,513,513,495.65,497.25,499.2,501.99,9490211,4.76E+14,,2030332,0.2139
13-12-2004,RELIANCE,EQ,499.2,499,505,486.35,499,502.35,495.35,9825655,4.87E+14,,1931882,0.1966
14-12-2004,RELIANCE,EQ,502.35,502,508,496,504,505.8,504.48,6098934,3.08E+14,,1345718,0.2206
15-12-2004,RELIANCE,EQ,505.8,505.7,505.7,492.3,493.8,495.1,499.68,6972362,3.48E+14,,2284591,0.3277
16-12-2004,RELIANCE,EQ,495.1,495,496.95,488.05,488.5,491.1,492.44,7070852,3.48E+14,,1902130,0.269
17-12-2004,RELIANCE,EQ,491.1,490,495.7,478.65,479.7,480.55,486.38,11503787,5.60E+14,,3211938,0.2792
20-12-2004,RELIANCE,EQ,480.55,485,488.7,472.1,480.55,480.65,480.71,21093705,1.01E+15,,7898665,0.3745
21-12-2004,RELIANCE,EQ,480.65,483.5,491.7,481.4,483.7,485,486.17,11010746,5.35E+14,,4313693,0.3918
22-12-2004,RELIANCE,EQ,485,487.95,498.8,485.05,494.65,495.05,492.9,9654627,4.76E+14,,1932227,0.2001
23-12-2004,RELIANCE,EQ,495.05,498.7,509.25,497.5,507,506.3,504.95,8663566,4.37E+14,,3464510,0.3999
24-12-2004,RELIANCE,EQ,506.3,515,525.7,510.35,524.6,523.4,518.78,9409228,4.88E+14,,4542430,0.4828
27-12-2004,RELIANCE,EQ,523.4,520,547,506.35,514.1,516.95,523.91,18636083,9.76E+14,,3986105,0.2139
28-12-2004,RELIANCE,EQ,516.95,519.95,529,518.6,526.25,527.55,524.82,7676579,4.03E+14,,2405380,0.3133
29-12-2004,RELIANCE,EQ,527.55,529.2,538.75,526.6,531.25,531.5,532.76,6930557,3.69E+14,,1312501,0.1894
30-12-2004,RELIANCE,EQ,531.5,534.05,538.85,521.2,525.4,523.1,528.17,6747019,3.56E+14,,2071171,0.307
31-12-2004,RELIANCE,EQ,523.1,531.25,535.85,525.6,534.5,533.7,532.26,4782233,2.55E+14,,1134234,0.2372
03-01-2005,RELIANCE,EQ,533.7,539.4,545,533.8,544.5,543.85,540,6868471,3.71E+14,,1207295,0.1758
04-01-2005,RELIANCE,EQ,543.85,550,550,529.6,530.45,531.25,533.48,5258329,2.81E+14,,1650467,0.3139
05-01-2005,RELIANCE,EQ,531.25,526,533.45,516.15,527.05,529.95,526.97,8029644,4.23E+14,,2062319,0.2568
06-01-2005,RELIANCE,EQ,529.95,528,536.5,522.25,523,526.2,530.9,6567799,3.49E+14,,1220707,0.1859
07-01-2005,RELIANCE,EQ,526.2,535,547.7,527.55,541,542.25,538.72,7721496,4.16E+14,,1990841,0.2578
10-01-2005,RELIANCE,EQ,542.25,545.15,547.9,531.1,531.4,534.15,539.93,5334906,2.88E+14,,1751404,0.3283
11-01-2005,RELIANCE,EQ,534.15,535,535,523.1,525.05,525.75,530.36,4224467,2.24E+14,,1790122,0.4238
12-01-2005,RELIANCE,EQ,525.75,529,530,515.1,519,518.2,520.86,7463046,3.89E+14,,2868728,0.3844
13-01-2005,RELIANCE,EQ,518.2,525,525.75,518.5,520.4,520.1,522.25,5701722,2.98E+14,,3108663,0.5452
14-01-2005,RELIANCE,EQ,520.1,523.65,523.65,511.1,515.55,513.9,517.12,5021951,2.60E+14,,2272239,0.4525
17-01-2005,RELIANCE,EQ,513.9,515,518,504.4,512.1,511.55,509.82,5042715,2.57E+14,,1924769,0.3817
18-01-2005,RELIANCE,EQ,511.55,513.1,522.4,508.85,511.05,510.85,515.17,6375660,3.28E+14,,2075280,0.3255
19-01-2005,RELIANCE,EQ,510.85,514,518.4,511.2,515,513.7,514.73,3254090,1.67E+14,,951348,0.2924
20-01-2005,RELIANCE,EQ,513.7,510.1,515,504.2,513,511.5,509.48,3663190,1.87E+14,,1047976,0.2861
24-01-2005,RELIANCE,EQ,511.5,513.5,521.35,505.6,506.05,506.7,512.55,6705592,3.44E+14,,2849075,0.4249
25-01-2005,RELIANCE,EQ,506.7,505.9,509.9,498.45,501.7,501.6,503.69,8209129,4.13E+14,,2916287,0.3552
27-01-2005,RELIANCE,EQ,501.6,505.1,513,503.7,506,506.1,508.4,6907925,3.51E+14,,2544585,0.3684
28-01-2005,RELIANCE,EQ,506.1,507,523.45,490,522.9,522.25,517.21,5674790,2.94E+14,,2425297,0.4274
31-01-2005,RELIANCE,EQ,522.25,525,534.5,522.7,533.1,532.3,528.79,6130579,3.24E+14,,2392378,0.3902
01-02-2005,RELIANCE,EQ,532.3,533.9,547,530.05,543,542.95,541.55,8016759,4.34E+14,,2986849,0.3726
02-02-2005,RELIANCE,EQ,542.95,544.2,547.35,530.2,535.3,533.55,538.54,4900179,2.64E+14,,1454656,0.2969
03-02-2005,RELIANCE,EQ,533.55,539.8,543.4,536,542,540.95,540.35,3296368,1.78E+14,,1251646,0.3797
04-02-2005,RELIANCE,EQ,540.95,544,545,532.4,536.5,537.15,537.35,3977210,2.14E+14,,904768,0.2275
07-02-2005,RELIANCE,EQ,537.15,597.8,597.8,528.65,531,530.35,533.41,2583027,1.38E+14,,570725,0.221
08-02-2005,RELIANCE,EQ,530.35,532,536.75,529,535.9,533.8,532.97,3602698,1.92E+14,,1307369,0.3629
09-02-2005,RELIANCE,EQ,533.8,534.25,540.5,534.05,537.25,537.15,537,2583200,1.39E+14,,906196,0.3508
10-02-2005,RELIANCE,EQ,537.15,537.9,544.7,531.85,544.05,542.5,538.09,3549816,1.91E+14,,1050095,0.2958
11-02-2005,RELIANCE,EQ,542.5,544.05,552,543.1,546.6,547.4,547.61,5562621,3.05E+14,,1399423,0.2516
14-02-2005,RELIANCE,EQ,547.4,551.9,553.25,538.85,539.8,543.55,548.91,3844535,2.11E+14,,1266925,0.3295
15-02-2005,RELIANCE,EQ,543.55,543.65,543.65,535.5,538,539.2,539.86,3379078,1.82E+14,,651113,0.1927
16-02-2005,RELIANCE,EQ,539.2,539.05,543.9,532.1,533.5,535.05,538.99,3589822,1.93E+14,,1039253,0.2895
17-02-2005,RELIANCE,EQ,535.05,536,537.75,530.15,535.9,535.85,534.62,3365895,1.80E+14,,1053150,0.3129
18-02-2005,RELIANCE,EQ,535.85,536,542.8,531.1,534,534.2,536.88,4333745,2.33E+14,,1366595,0.3153
21-02-2005,RELIANCE,EQ,534.2,534.25,538.8,531.6,532.3,534.5,535.56,3352414,1.80E+14,,979460,0.2922
22-02-2005,RELIANCE,EQ,534.5,534,541.35,532.05,540.5,539.55,537.55,4257283,2.29E+14,,1748521,0.4107
23-02-2005,RELIANCE,EQ,539.55,539.7,550,539.7,548.55,548.3,546.41,5568923,3.04E+14,,2040689,0.3664
24-02-2005,RELIANCE,EQ,548.3,550.3,553.5,545.6,546.9,547,550.74,4971064,2.74E+14,,1794596,0.361
25-02-2005,RELIANCE,EQ,547,550,550.9,538.2,539.15,540.15,542.35,3983640,2.16E+14,,1355752,0.3403
28-02-2005,RELIANCE,EQ,540.15,540.2,560,535.85,554.1,556.25,547.98,7580763,4.15E+14,,2311130,0.3049
01-03-2005,RELIANCE,EQ,556.25,557.5,557.5,544.5,546.15,547.55,548.67,4874365,2.67E+14,,1675243,0.3437
02-03-2005,RELIANCE,EQ,547.55,547,551.95,544.55,551.9,549.65,548.09,5196032,2.85E+14,,2387276,0.4594
03-03-2005,RELIANCE,EQ,549.65,550.2,562.5,550.2,559,558.6,557.4,6489464,3.62E+14,,2829888,0.4361
04-03-2005,RELIANCE,EQ,558.6,559.55,573.4,559.55,572.75,572.05,565.81,8710667,4.93E+14,,4146276,0.476
07-03-2005,RELIANCE,EQ,572.05,555.2,590.45,555.2,584.55,586.9,582.12,7251185,4.22E+14,,3227899,0.4452
08-03-2005,RELIANCE,EQ,586.9,588.8,593.65,582.2,592,591.1,587.21,7242982,4.25E+14,,3099175,0.4279
09-03-2005,RELIANCE,EQ,591.1,595.1,600.75,584.05,585,587.85,594.45,7616622,4.53E+14,,2760396,0.3624
10-03-2005,RELIANCE,EQ,587.85,588,597,584.5,592.25,594,593.42,5397416,3.20E+14,,1972327,0.3654
11-03-2005,RELIANCE,EQ,594,596,600.8,585.5,587.75,587.95,592.64,5910172,3.50E+14,,1475858,0.2497
14-03-2005,RELIANCE,EQ,587.95,587.3,591.9,576.05,576.1,579,584.1,3534086,2.06E+14,,1361219,0.3852
15-03-2005,RELIANCE,EQ,579,580,584.1,569.2,570.55,570.85,576.22,5005254,2.88E+14,,1585957,0.3169
16-03-2005,RELIANCE,EQ,570.85,571.05,577.8,567.6,574.1,574.3,573.4,4275833,2.45E+14,,1035633,0.2422
17-03-2005,RELIANCE,EQ,574.3,569,574.8,558.25,559.4,562.5,567.28,4647394,2.64E+14,,2032081,0.4373
18-03-2005,RELIANCE,EQ,562.5,560,573.9,555.15,571.25,571.85,566.08,4802555,2.72E+14,,1409532,0.2935
21-03-2005,RELIANCE,EQ,571.85,573,576.8,558,558.35,559.7,564.89,2731618,1.54E+14,,862222,0.3156
22-03-2005,RELIANCE,EQ,559.7,559.1,560.6,541.1,543.5,544.7,552.65,4768019,2.64E+14,,1673830,0.3511
23-03-2005,RELIANCE,EQ,544.7,544,569.9,539.3,551.5,552.75,553.38,13640236,7.55E+14,,3761586,0.2758
24-03-2005,RELIANCE,EQ,552.75,555,567.4,555,561.5,560,562.27,8069883,4.54E+14,,2692153,0.3336
28-03-2005,RELIANCE,EQ,560,562,573.3,561.5,566.3,566.1,567.46,4037567,2.29E+14,,1201522,0.2976
29-03-2005,RELIANCE,EQ,566.1,567,567.9,545.1,548.45,549.15,555.45,4771867,2.65E+14,,1617883,0.339
30-03-2005,RELIANCE,EQ,549.15,548,554.7,539.1,542.6,543.15,547.29,5789149,3.17E+14,,1905751,0.3292
31-03-2005,RELIANCE,EQ,543.15,545.1,553.4,543.55,546.5,546.05,548.97,6305110,3.46E+14,,2224251,0.3528
01-04-2005,RELIANCE,EQ,546.05,557,566.6,547.9,565,564.6,559.64,5027975,2.81E+14,,1460875,0.2905
04-04-2005,RELIANCE,EQ,564.6,567,568.55,559.1,563,565.05,563.44,3448867,1.94E+14,,1131107,0.328
05-04-2005,RELIANCE,EQ,565.05,565.95,569.8,553.55,558.1,556.05,561.31,3895664,2.19E+14,,856661,0.2199
06-04-2005,RELIANCE,EQ,556.05,558,572.9,558,572.25,571.6,567.7,4393667,2.49E+14,,1031229,0.2347
07-04-2005,RELIANCE,EQ,571.6,572.9,576.9,563.55,565.95,565.45,568.95,3651592,2.08E+14,,722422,0.1978
08-04-2005,RELIANCE,EQ,565.45,567,568,553.4,555.75,556.85,557.51,3359996,1.87E+14,,927189,0.2759
11-04-2005,RELIANCE,EQ,556.85,557,557,545,546.2,547.35,549.84,1865509,1.03E+14,,332737,0.1784
12-04-2005,RELIANCE,EQ,547.35,548.2,552.35,545,549.9,548.7,548.13,3331744,1.83E+14,,1384533,0.4156
13-04-2005,RELIANCE,EQ,548.7,551,552.8,543,545.5,545.55,547.19,2069914,1.13E+14,,504867,0.2439
15-04-2005,RELIANCE,EQ,545.55,543.9,543.9,526.05,527.6,529.75,532.94,3912912,2.09E+14,,1554760,0.3973
18-04-2005,RELIANCE,EQ,529.75,527,527,515,518,518.55,520.77,4456598,2.32E+14,,1945434,0.4365
19-04-2005,RELIANCE,EQ,518.55,524,530.5,512,513.8,514,521.69,3618427,1.89E+14,,1040725,0.2876
20-04-2005,RELIANCE,EQ,514,516.6,531.95,515.1,530.7,530.05,524.67,4341054,2.28E+14,,1035256,0.2385
21-04-2005,RELIANCE,EQ,530.05,528,546,525,544,542.9,539.15,6087464,3.28E+14,,2244392,0.3687
22-04-2005,RELIANCE,EQ,542.9,547,549.8,536.2,546,547.5,543.74,5567905,3.03E+14,,1790324,0.3215
25-04-2005,RELIANCE,EQ,547.5,545,548.8,539.55,544.6,546.7,544.8,3463076,1.89E+14,,1084777,0.3132
26-04-2005,RELIANCE,EQ,546.7,542,550.7,541.1,549.8,547.15,544.6,3871831,2.11E+14,,1353387,0.3495
27-04-2005,RELIANCE,EQ,547.15,555,559.5,533.3,534.25,539,551.04,13395995,7.38E+14,,2841440,0.2121
28-04-2005,RELIANCE,EQ,539,539.8,550,533.35,546.65,543.85,539.85,7511621,4.06E+14,,2654747,0.3534
29-04-2005,RELIANCE,EQ,543.85,550.2,550.2,525.1,528.2,528.05,532.97,3762517,2.01E+14,,1025340,0.2725
02-05-2005,RELIANCE,EQ,528.05,529.5,535.5,524.65,533.75,533.85,529.04,3072191,1.63E+14,,767166,0.2497
03-05-2005,RELIANCE,EQ,533.85,533,543,525.55,541.4,540.95,539.33,3454317,1.86E+14,,841681,0.2437
04-05-2005,RELIANCE,EQ,540.95,542,545,537,541.1,541.35,542.04,2098028,1.14E+14,,418764,0.1996
05-05-2005,RELIANCE,EQ,541.35,542.75,547.4,539.2,541.65,541.15,543.81,1737052,9.45E+13,,353572,0.2035
06-05-2005,RELIANCE,EQ,541.15,540,550.5,540,550,549.1,546.75,4635840,2.53E+14,,1488790,0.3211
09-05-2005,RELIANCE,EQ,549.1,549.25,554.95,546.2,552.5,553.4,550.72,3164957,1.74E+14,,961525,0.3038
10-05-2005,RELIANCE,EQ,553.4,553.75,555.75,543.15,544.05,544.25,548.17,2272721,1.25E+14,,499859,0.2199
11-05-2005,RELIANCE,EQ,544.25,542,547.45,539.65,542.4,542.5,543.62,3128737,1.70E+14,,1075180,0.3436
12-05-2005,RELIANCE,EQ,542.5,539.9,541.4,534.65,537.9,539.05,538.36,3689457,1.99E+14,,1307569,0.3544
13-05-2005,RELIANCE,EQ,539.05,538.5,539,534,535.45,536.25,536.12,1774336,9.51E+13,,545538,0.3075
16-05-2005,RELIANCE,EQ,536.25,537.5,543.65,537.5,540.5,540.25,540.43,2412883,1.30E+14,,882840,0.3659
17-05-2005,RELIANCE,EQ,540.25,542,543.7,524.95,527.05,525.95,531.99,3605609,1.92E+14,,1038520,0.288
18-05-2005,RELIANCE,EQ,525.95,528,531.6,523.1,529.75,529.6,528.16,4470270,2.36E+14,,1645327,0.3681
19-05-2005,RELIANCE,EQ,529.6,531,535,522.65,524,524.3,526.95,3029203,1.60E+14,,955239,0.3153
20-05-2005,RELIANCE,EQ,524.3,525,526.9,515.6,520.15,520.45,520.72,4235432,2.21E+14,,1136365,0.2683
23-05-2005,RELIANCE,EQ,520.45,524,532.95,522,532.2,531.15,528.86,2051339,1.08E+14,,468225,0.2283
24-05-2005,RELIANCE,EQ,531.15,533.15,535.75,526.6,529,531,530.32,3664809,1.94E+14,,1300306,0.3548
25-05-2005,RELIANCE,EQ,531,528,534,525.5,531,530.65,530.65,4031194,2.14E+14,,1608487,0.399
26-05-2005,RELIANCE,EQ,530.65,531,533.5,526.55,529.7,530.4,530.31,7769559,4.12E+14,,3004436,0.3867
27-05-2005,RELIANCE,EQ,530.4,531.1,539.4,529.35,530.05,531.25,535.42,4193107,2.25E+14,,1385153,0.3303
30-05-2005,RELIANCE,EQ,531.25,531.5,534.7,525,526.3,526.8,528.3,2282045,1.21E+14,,502921,0.2204
31-05-2005,RELIANCE,EQ,526.8,527,537.9,524.4,535.2,535,533.34,5421328,2.89E+14,,1806951,0.3333
01-06-2005,RELIANCE,EQ,535,538,544.2,536,541.25,541,540.54,4406235,2.38E+14,,1535915,0.3486
02-06-2005,RELIANCE,EQ,541,544,545.3,528.55,530,529.85,534.16,3829036,2.05E+14,,1328286,0.3469
03-06-2005,RELIANCE,EQ,529.85,528,555.8,528,554.55,553.15,544.66,9390410,5.11E+14,,3120648,0.3323
04-06-2005,RELIANCE,EQ,553.15,556,562.7,551.05,555,555.2,557.13,4034661,2.25E+14,,564712,0.14
06-06-2005,RELIANCE,EQ,555.2,554,566.1,549,552.65,552.3,559.19,6259593,3.50E+14,,1966246,0.3141
07-06-2005,RELIANCE,EQ,552.3,552,555.8,545,550,547.85,550.04,4210618,2.32E+14,,1508934,0.3584
08-06-2005,RELIANCE,EQ,547.85,551.3,560,550,557.55,558.45,555.38,5176615,2.88E+14,,1386867,0.2679
09-06-2005,RELIANCE,EQ,558.45,560.8,563.75,556.7,560,559.05,560.57,4048621,2.27E+14,,1451232,0.3585
10-06-2005,RELIANCE,EQ,559.05,561,569.4,561,565.05,566.55,565.64,6310394,3.57E+14,,2288739,0.3627
13-06-2005,RELIANCE,EQ,566.55,566.9,599.9,560.65,571,569.6,565.45,3260828,1.84E+14,,1208721,0.3707
14-06-2005,RELIANCE,EQ,569.6,571,575,564.8,574.3,574.05,570.29,3311105,1.89E+14,,934455,0.2822
15-06-2005,RELIANCE,EQ,574.05,567.75,577,567.75,575.25,574.95,574.16,3469660,1.99E+14,,1533273,0.4419
16-06-2005,RELIANCE,EQ,574.95,577,595,576,590.25,590.25,586.91,8227646,4.83E+14,,2823679,0.3432
17-06-2005,RELIANCE,EQ,590.25,590,605.55,584,603.25,600.25,592.66,9028624,5.35E+14,,3537447,0.3918
20-06-2005,RELIANCE,EQ,600.25,625,645.7,616.35,630,630.5,632.23,24100425,1.52E+15,,10753582,0.4462
21-06-2005,RELIANCE,EQ,630.5,632,648,621,643.5,646.15,640.97,16475825,1.06E+15,,6855427,0.4161
22-06-2005,RELIANCE,EQ,646.15,643,660,642,653.1,654.55,651.42,12836742,8.36E+14,,5233711,0.4077
23-06-2005,RELIANCE,EQ,654.55,654.2,655.05,646.7,653,650.6,650.5,6411276,4.17E+14,,2181994,0.3403
24-06-2005,RELIANCE,EQ,650.6,649,658.5,643.05,656,654.65,653,6446770,4.21E+14,,2602628,0.4037
27-06-2005,RELIANCE,EQ,654.65,648,675,645.25,646.65,648.65,662.7,12441700,8.25E+14,,5135427,0.4128
28-06-2005,RELIANCE,EQ,648.65,670,670,627.15,628.6,629.55,639.97,10011559,6.41E+14,,3818962,0.3815
29-06-2005,RELIANCE,EQ,629.55,634,647,632.7,643,641.85,639.51,8831638,5.65E+14,,3422674,0.3875
30-06-2005,RELIANCE,EQ,641.85,648,653.15,636.65,642.4,642.55,644.75,7195559,4.64E+14,,2592618,0.3603
01-07-2005,RELIANCE,EQ,642.55,643,645,637.55,638.7,640.1,640.89,3513766,2.25E+14,,1450811,0.4129
04-07-2005,RELIANCE,EQ,640.1,642,649.5,639,644,644.4,644.05,3814948,2.46E+14,,1325313,0.3474
05-07-2005,RELIANCE,EQ,644.4,644,648,636.45,640.25,638.05,641.81,4700583,3.02E+14,,1908243,0.406
06-07-2005,RELIANCE,EQ,638.05,637.35,647,637.35,645.5,645.2,643.94,3357409,2.16E+14,,1245177,0.3709
07-07-2005,RELIANCE,EQ,645.2,641.4,641.4,609.3,616,613.95,624.36,8735824,5.45E+14,,3718110,0.4256
08-07-2005,RELIANCE,EQ,613.95,628,628,615,618.95,620.3,620.38,5541157,3.44E+14,,1579120,0.285
11-07-2005,RELIANCE,EQ,620.3,618.15,636,618.15,633.5,633.9,629.94,4123835,2.60E+14,,1716548,0.4163
12-07-2005,RELIANCE,EQ,633.9,634.9,644,630.55,638,638.3,638.26,5132947,3.28E+14,,2014753,0.3925
13-07-2005,RELIANCE,EQ,638.3,640,641.4,629.1,630.2,630.95,634.13,2739244,1.74E+14,,878746,0.3208
14-07-2005,RELIANCE,EQ,630.95,631.65,646.85,621.1,641,641.5,636.97,8425709,5.37E+14,,3687559,0.4377
15-07-2005,RELIANCE,EQ,641.5,643,670,643,667,666.65,659.1,7099154,4.68E+14,,2246922,0.3165
18-07-2005,RELIANCE,EQ,666.65,667,672.85,658.2,662.5,661.8,663.21,7839312,5.20E+14,,4167026,0.5316
19-07-2005,RELIANCE,EQ,661.8,664,671.8,661.1,665,664.65,665.67,5288380,3.52E+14,,2703327,0.5112
20-07-2005,RELIANCE,EQ,664.65,666,683,666,678.5,679.1,678.09,5825914,3.95E+14,,2048589,0.3516
21-07-2005,RELIANCE,EQ,679.1,676,686.3,670.65,681.1,678.25,678.82,4972401,3.38E+14,,1282407,0.2579
22-07-2005,RELIANCE,EQ,678.25,680,691.4,678.15,688.75,689.55,686.67,3826622,2.63E+14,,1113911,0.2911
25-07-2005,RELIANCE,EQ,689.55,691.4,695.7,684.6,687,687.55,689.7,5505138,3.80E+14,,2359983,0.4287
26-07-2005,RELIANCE,EQ,687.55,685,692.4,680.2,692,691.15,687.36,4407445,3.03E+14,,1766327,0.4008
27-07-2005,RELIANCE,EQ,691.15,692.5,704.9,689.4,697.55,698.85,697.92,7561778,5.28E+14,,2184388,0.2889
29-07-2005,RELIANCE,EQ,698.85,698,711.9,693,699.15,703.35,705.99,7613858,5.38E+14,,3159358,0.4149
01-08-2005,RELIANCE,EQ,703.35,703,709.9,696.5,708.55,707.75,703.82,4456070,3.14E+14,,1397027,0.3135
02-08-2005,RELIANCE,EQ,707.75,711.9,746.45,711,739.5,741.45,731.66,9092585,6.65E+14,,3027359,0.3329
03-08-2005,RELIANCE,EQ,741.45,759.8,759.9,710.65,712.05,714.5,735.23,26136379,1.92E+15,,6664108,0.255
04-08-2005,RELIANCE,EQ,714.5,717,755.65,717,729.1,729.2,730.5,14466212,1.06E+15,,3886860,0.2687
05-08-2005,RELIANCE,EQ,729.2,730,739.9,722.35,724.7,725.75,728.56,8039641,5.86E+14,,2680733,0.3334
08-08-2005,RELIANCE,EQ,725.75,749.8,799,707.1,710.3,711.3,717.11,11115184,7.97E+14,,3782059,0.3403
09-08-2005,RELIANCE,EQ,711.3,714,724.8,702.6,708.75,707.65,714.02,8903267,6.36E+14,,2206933,0.2479
10-08-2005,RELIANCE,EQ,707.65,719.7,722.65,709.2,720.9,719.45,716.73,7302607,5.23E+14,,2792122,0.3823
11-08-2005,RELIANCE,EQ,719.45,722.65,729.5,713,716,717.6,719.43,6610025,4.76E+14,,2301540,0.3482
12-08-2005,RELIANCE,EQ,717.6,719.8,722.7,702.15,704,704.2,709.78,6459920,4.59E+14,,2435675,0.377
16-08-2005,RELIANCE,EQ,704.2,704.5,710,697.1,698.1,699.8,701.59,5203768,3.65E+14,,2227329,0.428
17-08-2005,RELIANCE,EQ,699.8,700,718,695,717.55,714.95,708.55,6998309,4.96E+14,,2723514,0.3892
18-08-2005,RELIANCE,EQ,714.95,720,744,705.25,709.2,708.35,714.93,8674278,6.20E+14,,2655321,0.3061
19-08-2005,RELIANCE,EQ,708.35,750,750,703.15,703.5,705.75,710.89,6480313,4.61E+14,,2077032,0.3205
22-08-2005,RELIANCE,EQ,705.75,709.7,713.6,694.6,700,699.3,703.74,5069105,3.57E+14,,1716686,0.3387
23-08-2005,RELIANCE,EQ,699.3,705,706.5,683.05,685.1,685.15,691.97,6610919,4.57E+14,,2490778,0.3768
24-08-2005,RELIANCE,EQ,685.15,687,697,683.1,696,694.85,690.92,6916076,4.78E+14,,1745131,0.2523
25-08-2005,RELIANCE,EQ,694.85,699.5,700.8,692.95,696,696.35,696.88,7201850,5.02E+14,,3112132,0.4321
26-08-2005,RELIANCE,EQ,696.35,699.45,703.9,693.6,697.55,698.75,699.48,3624522,2.54E+14,,1011826,0.2792
29-08-2005,RELIANCE,EQ,698.75,706,725,693.05,702,700.35,698.93,4568030,3.19E+14,,1067038,0.2336
30-08-2005,RELIANCE,EQ,700.35,703,709.8,699.05,708.5,707.6,705.21,4498578,3.17E+14,,1485822,0.3303
31-08-2005,RELIANCE,EQ,707.6,712,723.75,708.25,719,719.4,718.06,6712154,4.82E+14,,2892796,0.431
01-09-2005,RELIANCE,EQ,719.4,719,729.45,719,726.35,726.7,726.27,5338618,3.88E+14,,2196350,0.4114
02-09-2005,RELIANCE,EQ,726.7,725,732.6,720.1,729.2,730.5,726.98,4968560,3.61E+14,,1735474,0.3493
05-09-2005,RELIANCE,EQ,730.5,732,737.3,728.2,729.65,730.35,733.02,3729150,2.73E+14,,1644672,0.441
06-09-2005,RELIANCE,EQ,730.35,730,734.9,725.5,729,728.9,729.9,3100515,2.26E+14,,865882,0.2793
08-09-2005,RELIANCE,EQ,728.9,734,745.5,733.35,738,738.65,740.41,5309545,3.93E+14,,2227066,0.4194
09-09-2005,RELIANCE,EQ,738.65,740,745,734.6,743,741.65,741.28,4094641,3.04E+14,,1674499,0.4089
12-09-2005,RELIANCE,EQ,741.65,745.25,753.9,744.15,753.3,752.5,749.55,3770214,2.83E+14,,1817744,0.4821
13-09-2005,RELIANCE,EQ,752.5,753,759.45,749.95,751,752.3,755.13,5456619,4.12E+14,,2730607,0.5004
14-09-2005,RELIANCE,EQ,752.3,750,756,736.55,742.9,740.95,745.95,4240354,3.16E+14,,1025355,0.2418
15-09-2005,RELIANCE,EQ,740.95,741.5,763.95,735.1,762.25,760.8,754.14,5435200,4.10E+14,,1688251,0.3106
16-09-2005,RELIANCE,EQ,760.8,763.95,767.85,755.95,761.7,764.05,762.36,3903180,2.98E+14,,1221909,0.3131
19-09-2005,RELIANCE,EQ,764.05,774.4,840,758,764.5,764.2,762.8,3850409,2.94E+14,,1909935,0.496
20-09-2005,RELIANCE,EQ,764.2,765,781,756,780.55,777.95,769.62,9665891,7.44E+14,,3840397,0.3973
21-09-2005,RELIANCE,EQ,777.95,780,785,750,782.5,782.25,771.62,11453566,8.84E+14,,3442555,0.3006
22-09-2005,RELIANCE,EQ,782.25,784,784,750,757,754.45,767.74,8411554,6.46E+14,,2242162,0.2666
23-09-2005,RELIANCE,EQ,754.45,768,768,739.1,748,747.75,752.07,10567094,7.95E+14,,3527603,0.3338
26-09-2005,RELIANCE,EQ,747.75,750,783.5,750,783,780.25,770.59,6457657,4.98E+14,,2044291,0.3166
27-09-2005,RELIANCE,EQ,780.25,789.9,796,780.05,786.25,788,788.65,7123069,5.62E+14,,1437354,0.2018
28-09-2005,RELIANCE,EQ,788,790,803.65,785,802.65,800.45,794.26,6978287,5.54E+14,,1927911,0.2763
29-09-2005,RELIANCE,EQ,800.45,800,813.4,800,807.15,808.3,807.47,7138866,5.76E+14,,2480259,0.3474
30-09-2005,RELIANCE,EQ,808.3,806,809.9,781,792,793.55,793.62,8637061,6.85E+14,,2399743,0.2778
03-10-2005,RELIANCE,EQ,793.55,785,802.8,785,794.6,794.25,795.67,4808345,3.83E+14,,1919226,0.3991
04-10-2005,RELIANCE,EQ,794.25,796,808.9,794.3,806.75,806.65,801.94,4333679,3.48E+14,,1610919,0.3717
05-10-2005,RELIANCE,EQ,806.65,808,809.9,798.05,803,802.05,803.02,3850439,3.09E+14,,906808,0.2355
06-10-2005,RELIANCE,EQ,802.05,800,800,786.9,792.2,790.85,792.57,5972187,4.73E+14,,1957901,0.3278
07-10-2005,RELIANCE,EQ,790.85,794.95,794.95,775.7,787,788.4,787.71,7983593,6.29E+14,,2752920,0.3448
10-10-2005,RELIANCE,EQ,788.4,789,792.9,780.3,781.9,782.95,785.9,3714985,2.92E+14,,940293,0.2531
11-10-2005,RELIANCE,EQ,782.95,787,790.8,772,787.65,788.8,782.97,3792221,2.97E+14,,556835,0.1468
